,full_name,party,number,chamber,DOB,first_name,method,proportion_male,proportion_female,predicted_gender
16803,"EVANS, Thomas Beverley, Jr.",Republican,96,house,1931.0,Thomas,ssa,0.9949,0.0051,M
16804,"EVANS, Thomas Beverley, Jr.",Republican,97,house,1931.0,Thomas,ssa,0.9949,0.0051,M
16805,"FLIPPO, Ronnie Gene",Democrat,95,house,1937.0,Ronnie,ssa,0.9668,0.0332,M
16806,"FLIPPO, Ronnie Gene",Democrat,96,house,1937.0,Ronnie,ssa,0.9668,0.0332,M
16807,"FLIPPO, Ronnie Gene",Democrat,97,house,1937.0,Ronnie,ssa,0.9668,0.0332,M
16808,"FLIPPO, Ronnie Gene",Democrat,98,house,1937.0,Ronnie,ssa,0.9668,0.0332,M
16809,"FLIPPO, Ronnie Gene",Democrat,99,house,1937.0,Ronnie,ssa,0.9668,0.0332,M
16810,"FLIPPO, Ronnie Gene",Democrat,100,house,1937.0,Ronnie,ssa,0.9668,0.0332,M
16811,"FLIPPO, Ronnie Gene",Democrat,101,house,1937.0,Ronnie,ssa,0.9668,0.0332,M
16812,"FOWLER, Wyche, Jr.",Democrat,95,house,1940.0,Wyche,ssa,,,
16813,"FOWLER, Wyche, Jr.",Democrat,96,house,1940.0,Wyche,ssa,,,
16814,"FOWLER, Wyche, Jr.",Democrat,97,house,1940.0,Wyche,ssa,,,
16815,"FOWLER, Wyche, Jr.",Democrat,98,house,1940.0,Wyche,ssa,,,
16816,"FOWLER, Wyche, Jr.",Democrat,99,house,1940.0,Wyche,ssa,,,
16817,"GEPHARDT, Richard Andrew",Democrat,95,house,1941.0,Richard,ssa,0.9969,0.0031,M
16818,"CHENEY, Richard Bruce",Republican,96,house,1941.0,Richard,ssa,0.9969,0.0031,M
16819,"GEPHARDT, Richard Andrew",Democrat,96,house,1941.0,Richard,ssa,0.9969,0.0031,M
16820,"CHENEY, Richard Bruce",Republican,97,house,1941.0,Richard,ssa,0.9969,0.0031,M
16821,"GEPHARDT, Richard Andrew",Democrat,97,house,1941.0,Richard,ssa,0.9969,0.0031,M
16822,"CHENEY, Richard Bruce",Republican,98,house,1941.0,Richard,ssa,0.9969,0.0031,M
16823,"GEPHARDT, Richard Andrew",Democrat,98,house,1941.0,Richard,ssa,0.9969,0.0031,M
16824,"CHENEY, Richard Bruce",Republican,99,house,1941.0,Richard,ssa,0.9969,0.0031,M
16825,"GEPHARDT, Richard Andrew",Democrat,99,house,1941.0,Richard,ssa,0.9969,0.0031,M
16826,"CHENEY, Richard Bruce",Republican,100,house,1941.0,Richard,ssa,0.9969,0.0031,M
16827,"GEPHARDT, Richard Andrew",Democrat,100,house,1941.0,Richard,ssa,0.9969,0.0031,M
16828,"CHENEY, Richard Bruce",Republican,101,house,1941.0,Richard,ssa,0.9969,0.0031,M
16829,"GEPHARDT, Richard Andrew",Democrat,101,house,1941.0,Richard,ssa,0.9969,0.0031,M
16830,"GLICKMAN, Daniel Robert",Democrat,95,house,1944.0,Daniel,ssa,0.997,0.003,M
16831,"GLICKMAN, Daniel Robert",Democrat,96,house,1944.0,Daniel,ssa,0.997,0.003,M
16832,"MICA, Daniel Andrew",Democrat,96,house,1944.0,Daniel,ssa,0.997,0.003,M
16833,"GLICKMAN, Daniel Robert",Democrat,97,house,1944.0,Daniel,ssa,0.997,0.003,M
16834,"MICA, Daniel Andrew",Democrat,97,house,1944.0,Daniel,ssa,0.997,0.003,M
16835,"GLICKMAN, Daniel Robert",Democrat,98,house,1944.0,Daniel,ssa,0.997,0.003,M
16836,"MICA, Daniel Andrew",Democrat,98,house,1944.0,Daniel,ssa,0.997,0.003,M
16837,"GLICKMAN, Daniel Robert",Democrat,99,house,1944.0,Daniel,ssa,0.997,0.003,M
16838,"MICA, Daniel Andrew",Democrat,99,house,1944.0,Daniel,ssa,0.997,0.003,M
16839,"GLICKMAN, Daniel Robert",Democrat,100,house,1944.0,Daniel,ssa,0.997,0.003,M
16840,"MICA, Daniel Andrew",Democrat,100,house,1944.0,Daniel,ssa,0.997,0.003,M
16841,"GLICKMAN, Daniel Robert",Democrat,101,house,1944.0,Daniel,ssa,0.997,0.003,M
16842,"GORE, Albert Arnold, Jr.",Democrat,95,house,1948.0,Albert,ssa,0.9957,0.0043,M
16843,"GORE, Albert Arnold, Jr.",Democrat,96,house,1948.0,Albert,ssa,0.9957,0.0043,M
16844,"GORE, Albert Arnold, Jr.",Democrat,97,house,1948.0,Albert,ssa,0.9957,0.0043,M
16845,"GORE, Albert Arnold, Jr.",Democrat,98,house,1948.0,Albert,ssa,0.9957,0.0043,M
16846,"GREEN, Sedgwick William (Bill)",Republican,95,house,1929.0,Sedgwick,ipums,,,
16847,"GREEN, Sedgwick William (Bill)",Republican,96,house,1929.0,Sedgwick,ipums,,,
16848,"GREEN, Sedgwick William (Bill)",Republican,97,house,1929.0,Sedgwick,ipums,,,
16849,"GREEN, Sedgwick William (Bill)",Republican,98,house,1929.0,Sedgwick,ipums,,,
16850,"GREEN, Sedgwick William (Bill)",Republican,99,house,1929.0,Sedgwick,ipums,,,
16851,"GREEN, Sedgwick William (Bill)",Republican,100,house,1929.0,Sedgwick,ipums,,,
16852,"GREEN, Sedgwick William (Bill)",Republican,101,house,1929.0,Sedgwick,ipums,,,
16853,"GUDGER, Vonno Lamar, Jr.",Democrat,95,house,1919.0,Vonno,ipums,,,
16854,"GUDGER, Vonno Lamar, Jr.",Democrat,96,house,1919.0,Vonno,ipums,,,
16855,"HEFTEL, Cecil Landau",Democrat,95,house,1924.0,Cecil,ipums,0.9223,0.0777,M
16856,"HEFTEL, Cecil Landau",Democrat,96,house,1924.0,Cecil,ipums,0.9223,0.0777,M
16857,"HEFTEL, Cecil Landau",Democrat,97,house,1924.0,Cecil,ipums,0.9223,0.0777,M
16858,"HEFTEL, Cecil Landau",Democrat,98,house,1924.0,Cecil,ipums,0.9223,0.0777,M
16859,"HEFTEL, Cecil Landau",Democrat,99,house,1924.0,Cecil,ipums,0.9223,0.0777,M
16860,"HOLLENBECK, Harold Capistran",Republican,95,house,1938.0,Harold,ssa,0.9965,0.0035,M
16861,"HOLLENBECK, Harold Capistran",Republican,96,house,1938.0,Harold,ssa,0.9965,0.0035,M
16862,"HOLLENBECK, Harold Capistran",Republican,97,house,1938.0,Harold,ssa,0.9965,0.0035,M
16863,"HUCKABY, Thomas Jerald",Democrat,95,house,1941.0,Thomas,ssa,0.9971,0.0029,M
16864,"HUCKABY, Thomas Jerald",Democrat,96,house,1941.0,Thomas,ssa,0.9971,0.0029,M
16865,"HARTNETT, Thomas Forbes",Republican,97,house,1941.0,Thomas,ssa,0.9971,0.0029,M
16866,"HUCKABY, Thomas Jerald",Democrat,97,house,1941.0,Thomas,ssa,0.9971,0.0029,M
16867,"HARTNETT, Thomas Forbes",Republican,98,house,1941.0,Thomas,ssa,0.9971,0.0029,M
16868,"HUCKABY, Thomas Jerald",Democrat,98,house,1941.0,Thomas,ssa,0.9971,0.0029,M
16869,"HARTNETT, Thomas Forbes",Republican,99,house,1941.0,Thomas,ssa,0.9971,0.0029,M
16870,"HUCKABY, Thomas Jerald",Democrat,99,house,1941.0,Thomas,ssa,0.9971,0.0029,M
16871,"HUCKABY, Thomas Jerald",Democrat,100,house,1941.0,Thomas,ssa,0.9971,0.0029,M
16872,"HUCKABY, Thomas Jerald",Democrat,101,house,1941.0,Thomas,ssa,0.9971,0.0029,M
16873,"IRELAND, Andrew Poysell (Andy)",Democrat,95,house,1930.0,Andrew,ssa,0.9924,0.0076,M
16874,"IRELAND, Andrew Poysell (Andy)",Democrat,96,house,1930.0,Andrew,ssa,0.9924,0.0076,M
16875,"IRELAND, Andrew Poysell (Andy)",Democrat,97,house,1930.0,Andrew,ssa,0.9924,0.0076,M
16876,"IRELAND, Andrew Poysell (Andy)",Democrat,98,house,1930.0,Andrew,ssa,0.9924,0.0076,M
16877,"IRELAND, Andrew Poysell (Andy)",Republican,99,house,1930.0,Andrew,ssa,0.9924,0.0076,M
16878,"IRELAND, Andrew Poysell (Andy)",Republican,100,house,1930.0,Andrew,ssa,0.9924,0.0076,M
16879,"IRELAND, Andrew Poysell (Andy)",Republican,101,house,1930.0,Andrew,ssa,0.9924,0.0076,M
16880,"KILDEE, Dale Edward",Democrat,95,house,1929.0,Dale,ipums,0.9793,0.0207,M
16881,"KILDEE, Dale Edward",Democrat,96,house,1929.0,Dale,ipums,0.9793,0.0207,M
16882,"KILDEE, Dale Edward",Democrat,97,house,1929.0,Dale,ipums,0.9793,0.0207,M
16883,"KILDEE, Dale Edward",Democrat,98,house,1929.0,Dale,ipums,0.9793,0.0207,M
16884,"KILDEE, Dale Edward",Democrat,99,house,1929.0,Dale,ipums,0.9793,0.0207,M
16885,"KILDEE, Dale Edward",Democrat,100,house,1929.0,Dale,ipums,0.9793,0.0207,M
16886,"KILDEE, Dale Edward",Democrat,101,house,1929.0,Dale,ipums,0.9793,0.0207,M
16887,"KOSTMAYER, Peter Houston",Democrat,95,house,1946.0,Peter,ssa,0.9979,0.0021,M
16888,"KOSTMAYER, Peter Houston",Democrat,96,house,1946.0,Peter,ssa,0.9979,0.0021,M
16889,"KOSTMAYER, Peter Houston",Democrat,98,house,1946.0,Peter,ssa,0.9979,0.0021,M
16890,"KOSTMAYER, Peter Houston",Democrat,99,house,1946.0,Peter,ssa,0.9979,0.0021,M
16891,"KOSTMAYER, Peter Houston",Democrat,100,house,1946.0,Peter,ssa,0.9979,0.0021,M
16892,"KOSTMAYER, Peter Houston",Democrat,101,house,1946.0,Peter,ssa,0.9979,0.0021,M
16893,"LEDERER, Raymond Francis",Democrat,95,house,1938.0,Raymond,ssa,0.9966,0.0034,M
16894,"LEDERER, Raymond Francis",Democrat,96,house,1938.0,Raymond,ssa,0.9966,0.0034,M
16895,"LEDERER, Raymond Francis",Democrat,97,house,1938.0,Raymond,ssa,0.9966,0.0034,M
16896,"LeFANTE, Joseph Anthony",Democrat,95,house,1928.0,Joseph,ipums,0.9982,0.0018,M
16897,"MARKS, Marc Lincoln",Republican,95,house,1927.0,Marc,ipums,,,
16898,"MARKS, Marc Lincoln",Republican,96,house,1927.0,Marc,ipums,,,
16899,"MARKS, Marc Lincoln",Republican,97,house,1927.0,Marc,ipums,,,
16900,"MARRIOTT, David Daniel",Republican,95,house,1939.0,David,ssa,0.9963,0.0037,M
16901,"MARRIOTT, David Daniel",Republican,96,house,1939.0,David,ssa,0.9963,0.0037,M
16902,"MARRIOTT, David Daniel",Republican,97,house,1939.0,David,ssa,0.9963,0.0037,M
16903,"MARRIOTT, David Daniel",Republican,98,house,1939.0,David,ssa,0.9963,0.0037,M
16904,"MATTOX, James Albon",Democrat,95,house,1943.0,James,ssa,0.9966,0.0034,M
16905,"TUCKER, James (Jim) Guy, Jr.",Democrat,95,house,1943.0,James,ssa,0.9966,0.0034,M
16906,"MATTOX, James Albon",Democrat,96,house,1943.0,James,ssa,0.9966,0.0034,M
16907,"DUNN, James Whitney",Republican,97,house,1943.0,James,ssa,0.9966,0.0034,M
16908,"MATTOX, James Albon",Democrat,97,house,1943.0,James,ssa,0.9966,0.0034,M
16909,"GRANT, James William",Democrat,100,house,1943.0,James,ssa,0.9966,0.0034,M
16910,"GRANT, James William",Republican,101,house,1943.0,James,ssa,0.9966,0.0034,M
16911,"MURPHY, Austin John",Democrat,95,house,1927.0,Austin,ipums,1.0,0.0,M
16912,"MURPHY, Austin John",Democrat,96,house,1927.0,Austin,ipums,1.0,0.0,M
16913,"MURPHY, Austin John",Democrat,97,house,1927.0,Austin,ipums,1.0,0.0,M
16914,"MURPHY, Austin John",Democrat,98,house,1927.0,Austin,ipums,1.0,0.0,M
16915,"MURPHY, Austin John",Democrat,99,house,1927.0,Austin,ipums,1.0,0.0,M
16916,"MURPHY, Austin John",Democrat,100,house,1927.0,Austin,ipums,1.0,0.0,M
16917,"MURPHY, Austin John",Democrat,101,house,1927.0,Austin,ipums,1.0,0.0,M
16918,"OAKAR, Mary Rose",Democrat,95,house,1940.0,Mary,ssa,0.0053,0.9947,F
16919,"OAKAR, Mary Rose",Democrat,96,house,1940.0,Mary,ssa,0.0053,0.9947,F
16920,"OAKAR, Mary Rose",Democrat,97,house,1940.0,Mary,ssa,0.0053,0.9947,F
16921,"OAKAR, Mary Rose",Democrat,98,house,1940.0,Mary,ssa,0.0053,0.9947,F
16922,"OAKAR, Mary Rose",Democrat,99,house,1940.0,Mary,ssa,0.0053,0.9947,F
16923,"OAKAR, Mary Rose",Democrat,100,house,1940.0,Mary,ssa,0.0053,0.9947,F
16924,"OAKAR, Mary Rose",Democrat,101,house,1940.0,Mary,ssa,0.0053,0.9947,F
16925,"PANETTA, Leon Edward",Democrat,95,house,1938.0,Leon,ssa,0.9941,0.0059,M
16926,"PANETTA, Leon Edward",Democrat,96,house,1938.0,Leon,ssa,0.9941,0.0059,M
16927,"PANETTA, Leon Edward",Democrat,97,house,1938.0,Leon,ssa,0.9941,0.0059,M
16928,"PANETTA, Leon Edward",Democrat,98,house,1938.0,Leon,ssa,0.9941,0.0059,M
16929,"PANETTA, Leon Edward",Democrat,99,house,1938.0,Leon,ssa,0.9941,0.0059,M
16930,"PANETTA, Leon Edward",Democrat,100,house,1938.0,Leon,ssa,0.9941,0.0059,M
16931,"PANETTA, Leon Edward",Democrat,101,house,1938.0,Leon,ssa,0.9941,0.0059,M
16932,"PURSELL, Carl Duane",Republican,95,house,1932.0,Carl,ssa,0.9933,0.0067,M
16933,"PURSELL, Carl Duane",Republican,96,house,1932.0,Carl,ssa,0.9933,0.0067,M
16934,"PURSELL, Carl Duane",Republican,97,house,1932.0,Carl,ssa,0.9933,0.0067,M
16935,"PURSELL, Carl Duane",Republican,98,house,1932.0,Carl,ssa,0.9933,0.0067,M
16936,"PURSELL, Carl Duane",Republican,99,house,1932.0,Carl,ssa,0.9933,0.0067,M
16937,"PURSELL, Carl Duane",Republican,100,house,1932.0,Carl,ssa,0.9933,0.0067,M
16938,"PURSELL, Carl Duane",Republican,101,house,1932.0,Carl,ssa,0.9933,0.0067,M
16939,"QUAYLE, James Danforth (Dan)",Republican,95,house,1947.0,James,ssa,0.9972,0.0028,M
16940,"QUAYLE, James Danforth (Dan)",Republican,96,house,1947.0,James,ssa,0.9972,0.0028,M
16941,"WALSH, James T.",Republican,101,house,1947.0,James,ssa,0.9972,0.0028,M
16942,"RAHALL, Nick Joe, II",Democrat,95,house,1949.0,Nick,ssa,1.0,0.0,M
16943,"RAHALL, Nick Joe, II",Democrat,96,house,1949.0,Nick,ssa,1.0,0.0,M
16944,"RAHALL, Nick Joe, II",Democrat,97,house,1949.0,Nick,ssa,1.0,0.0,M
16945,"RAHALL, Nick Joe, II",Democrat,98,house,1949.0,Nick,ssa,1.0,0.0,M
16946,"RAHALL, Nick Joe, II",Democrat,99,house,1949.0,Nick,ssa,1.0,0.0,M
16947,"RAHALL, Nick Joe, II",Democrat,100,house,1949.0,Nick,ssa,1.0,0.0,M
16948,"RAHALL, Nick Joe, II",Democrat,101,house,1949.0,Nick,ssa,1.0,0.0,M
16949,"RUDD, Eldon Dean",Republican,95,house,1920.0,Eldon,ipums,0.9825,0.0175,M
16950,"RUDD, Eldon Dean",Republican,96,house,1920.0,Eldon,ipums,0.9825,0.0175,M
16951,"RUDD, Eldon Dean",Republican,97,house,1920.0,Eldon,ipums,0.9825,0.0175,M
16952,"RUDD, Eldon Dean",Republican,98,house,1920.0,Eldon,ipums,0.9825,0.0175,M
16953,"RUDD, Eldon Dean",Republican,99,house,1920.0,Eldon,ipums,0.9825,0.0175,M
16954,"SAWYER, Harold Samuel",Republican,95,house,1920.0,Harold,ipums,1.0,0.0,M
16955,"SAWYER, Harold Samuel",Republican,96,house,1920.0,Harold,ipums,1.0,0.0,M
16956,"SAWYER, Harold Samuel",Republican,97,house,1920.0,Harold,ipums,1.0,0.0,M
16957,"SAWYER, Harold Samuel",Republican,98,house,1920.0,Harold,ipums,1.0,0.0,M
16958,"SKELTON, Isaac Newton, IV (Ike)",Democrat,95,house,1931.0,Isaac,ssa,1.0,0.0,M
16959,"SKELTON, Isaac Newton, IV (Ike)",Democrat,96,house,1931.0,Isaac,ssa,1.0,0.0,M
16960,"SKELTON, Isaac Newton, IV (Ike)",Democrat,97,house,1931.0,Isaac,ssa,1.0,0.0,M
16961,"SKELTON, Isaac Newton, IV (Ike)",Democrat,98,house,1931.0,Isaac,ssa,1.0,0.0,M
16962,"SKELTON, Isaac Newton, IV (Ike)",Democrat,99,house,1931.0,Isaac,ssa,1.0,0.0,M
16963,"SKELTON, Isaac Newton, IV (Ike)",Democrat,100,house,1931.0,Isaac,ssa,1.0,0.0,M
16964,"SKELTON, Isaac Newton, IV (Ike)",Democrat,101,house,1931.0,Isaac,ssa,1.0,0.0,M
16965,"STANGELAND, Arlan Ingehart",Republican,95,house,1930.0,Arlan,ssa,1.0,0.0,M
16966,"STANGELAND, Arlan Ingehart",Republican,96,house,1930.0,Arlan,ssa,1.0,0.0,M
16967,"STANGELAND, Arlan Ingehart",Republican,97,house,1930.0,Arlan,ssa,1.0,0.0,M
16968,"STANGELAND, Arlan Ingehart",Republican,98,house,1930.0,Arlan,ssa,1.0,0.0,M
16969,"STANGELAND, Arlan Ingehart",Republican,99,house,1930.0,Arlan,ssa,1.0,0.0,M
16970,"STANGELAND, Arlan Ingehart",Republican,100,house,1930.0,Arlan,ssa,1.0,0.0,M
16971,"STANGELAND, Arlan Ingehart",Republican,101,house,1930.0,Arlan,ssa,1.0,0.0,M
16972,"STEERS, Newton Ivan, Jr.",Republican,95,house,1917.0,Newton,ipums,1.0,0.0,M
16973,"TONRY, Richard Alvin",Democrat,95,house,1935.0,Richard,ssa,0.9963,0.0037,M
16974,"TRIBLE, Paul Seward, Jr.",Republican,95,house,1946.0,Paul,ssa,0.9968,0.0032,M
16975,"TRIBLE, Paul Seward, Jr.",Republican,96,house,1946.0,Paul,ssa,0.9968,0.0032,M
16976,"TRIBLE, Paul Seward, Jr.",Republican,97,house,1946.0,Paul,ssa,0.9968,0.0032,M
16977,"VENTO, Bruce Frank",Democrat Farmer Labor,95,house,1940.0,Bruce,ssa,0.9957,0.0043,M
16978,"VENTO, Bruce Frank",Democrat Farmer Labor,96,house,1940.0,Bruce,ssa,0.9957,0.0043,M
16979,"VENTO, Bruce Frank",Democrat Farmer Labor,97,house,1940.0,Bruce,ssa,0.9957,0.0043,M
16980,"VENTO, Bruce Frank",Democrat Farmer Labor,98,house,1940.0,Bruce,ssa,0.9957,0.0043,M
16981,"VENTO, Bruce Frank",Democrat Farmer Labor,99,house,1940.0,Bruce,ssa,0.9957,0.0043,M
16982,"VENTO, Bruce Frank",Democrat Farmer Labor,100,house,1940.0,Bruce,ssa,0.9957,0.0043,M
16983,"VENTO, Bruce Frank",Democrat Farmer Labor,101,house,1940.0,Bruce,ssa,0.9957,0.0043,M
16984,"VOLKMER, Harold Lee",Democrat,95,house,1931.0,Harold,ssa,0.9943,0.0057,M
16985,"VOLKMER, Harold Lee",Democrat,96,house,1931.0,Harold,ssa,0.9943,0.0057,M
16986,"VOLKMER, Harold Lee",Democrat,97,house,1931.0,Harold,ssa,0.9943,0.0057,M
16987,"VOLKMER, Harold Lee",Democrat,98,house,1931.0,Harold,ssa,0.9943,0.0057,M
16988,"VOLKMER, Harold Lee",Democrat,99,house,1931.0,Harold,ssa,0.9943,0.0057,M
16989,"VOLKMER, Harold Lee",Democrat,100,house,1931.0,Harold,ssa,0.9943,0.0057,M
16990,"VOLKMER, Harold Lee",Democrat,101,house,1931.0,Harold,ssa,0.9943,0.0057,M
16991,"WALGREN, Douglas",Democrat,95,house,1940.0,Douglas,ssa,0.9951,0.0049,M
16992,"WALGREN, Douglas",Democrat,96,house,1940.0,Douglas,ssa,0.9951,0.0049,M
16993,"WALGREN, Douglas",Democrat,97,house,1940.0,Douglas,ssa,0.9951,0.0049,M
16994,"WALGREN, Douglas",Democrat,98,house,1940.0,Douglas,ssa,0.9951,0.0049,M
16995,"WALGREN, Douglas",Democrat,99,house,1940.0,Douglas,ssa,0.9951,0.0049,M
16996,"WALGREN, Douglas",Democrat,100,house,1940.0,Douglas,ssa,0.9951,0.0049,M
16997,"WALGREN, Douglas",Democrat,101,house,1940.0,Douglas,ssa,0.9951,0.0049,M
16998,"WATKINS, Wesley Wade",Democrat,95,house,1938.0,Wesley,ssa,0.9944,0.0056,M
16999,"WATKINS, Wesley Wade",Democrat,96,house,1938.0,Wesley,ssa,0.9944,0.0056,M
17000,"WATKINS, Wesley Wade",Democrat,97,house,1938.0,Wesley,ssa,0.9944,0.0056,M
17001,"WATKINS, Wesley Wade",Democrat,98,house,1938.0,Wesley,ssa,0.9944,0.0056,M
17002,"WATKINS, Wesley Wade",Democrat,99,house,1938.0,Wesley,ssa,0.9944,0.0056,M
17003,"WATKINS, Wesley Wade",Democrat,100,house,1938.0,Wesley,ssa,0.9944,0.0056,M
17004,"WATKINS, Wesley Wade",Democrat,101,house,1938.0,Wesley,ssa,0.9944,0.0056,M
17005,"WEISS, Theodore S.",Democrat,95,house,1927.0,Theodore,ipums,0.9934,0.0066,M
17006,"WEISS, Theodore S.",Democrat,96,house,1927.0,Theodore,ipums,0.9934,0.0066,M
17007,"WEISS, Theodore S.",Democrat,97,house,1927.0,Theodore,ipums,0.9934,0.0066,M
17008,"WEISS, Theodore S.",Democrat,98,house,1927.0,Theodore,ipums,0.9934,0.0066,M
17009,"WEISS, Theodore S.",Democrat,99,house,1927.0,Theodore,ipums,0.9934,0.0066,M
17010,"WEISS, Theodore S.",Democrat,100,house,1927.0,Theodore,ipums,0.9934,0.0066,M
17011,"WEISS, Theodore S.",Democrat,101,house,1927.0,Theodore,ipums,0.9934,0.0066,M
17012,"ALBOSTA, Donald Joseph",Democrat,96,house,1925.0,Donald,ipums,0.996,0.004,M
17013,"ALBOSTA, Donald Joseph",Democrat,97,house,1925.0,Donald,ipums,0.996,0.004,M
17014,"ALBOSTA, Donald Joseph",Democrat,98,house,1925.0,Donald,ipums,0.996,0.004,M
17015,"ANTHONY, Beryl Franklin, Jr.",Democrat,96,house,1938.0,Beryl,ssa,0.2107,0.7893,M
17016,"ANTHONY, Beryl Franklin, Jr.",Democrat,97,house,1938.0,Beryl,ssa,0.2107,0.7893,M
17017,"ANTHONY, Beryl Franklin, Jr.",Democrat,98,house,1938.0,Beryl,ssa,0.2107,0.7893,M
17018,"ANTHONY, Beryl Franklin, Jr.",Democrat,99,house,1938.0,Beryl,ssa,0.2107,0.7893,M
17019,"ANTHONY, Beryl Franklin, Jr.",Democrat,100,house,1938.0,Beryl,ssa,0.2107,0.7893,M
17020,"ANTHONY, Beryl Franklin, Jr.",Democrat,101,house,1938.0,Beryl,ssa,0.2107,0.7893,M
17021,"ATKINSON, Eugene Vincent",Democrat,96,house,1927.0,Eugene,ipums,0.9824,0.0176,M
17022,"ATKINSON, Eugene Vincent",Democrat,97,house,1927.0,Eugene,ipums,0.9824,0.0176,M
17023,"BAILEY, Donald Allen",Democrat,96,house,1945.0,Donald,ssa,0.9978,0.0022,M
17024,"BAILEY, Donald Allen",Democrat,97,house,1945.0,Donald,ssa,0.9978,0.0022,M
17025,"BEREUTER, Douglas Kent",Republican,96,house,1939.0,Douglas,ssa,0.9975,0.0025,M
17026,"BEREUTER, Douglas Kent",Republican,97,house,1939.0,Douglas,ssa,0.9975,0.0025,M
17027,"BEREUTER, Douglas Kent",Republican,98,house,1939.0,Douglas,ssa,0.9975,0.0025,M
17028,"BEREUTER, Douglas Kent",Republican,99,house,1939.0,Douglas,ssa,0.9975,0.0025,M
17029,"BEREUTER, Douglas Kent",Republican,100,house,1939.0,Douglas,ssa,0.9975,0.0025,M
17030,"BEREUTER, Douglas Kent",Republican,101,house,1939.0,Douglas,ssa,0.9975,0.0025,M
17031,"BETHUNE, Edwin Ruthvin, Jr.",Republican,96,house,1935.0,Edwin,ssa,0.9961,0.0039,M
17032,"BETHUNE, Edwin Ruthvin, Jr.",Republican,97,house,1935.0,Edwin,ssa,0.9961,0.0039,M
17033,"BETHUNE, Edwin Ruthvin, Jr.",Republican,98,house,1935.0,Edwin,ssa,0.9961,0.0039,M
17034,"BONER, William Hill",Democrat,96,house,1945.0,William,ssa,0.9971,0.0029,M
17035,"BONER, William Hill",Democrat,97,house,1945.0,William,ssa,0.9971,0.0029,M
17036,"BONER, William Hill",Democrat,98,house,1945.0,William,ssa,0.9971,0.0029,M
17037,"BONER, William Hill",Democrat,99,house,1945.0,William,ssa,0.9971,0.0029,M
17038,"BONER, William Hill",Democrat,100,house,1945.0,William,ssa,0.9971,0.0029,M
17039,"BYRON, Beverly Barton Butcher",Democrat,96,house,1932.0,Beverly,ssa,0.0156,0.9844,F
17040,"BYRON, Beverly Barton Butcher",Democrat,97,house,1932.0,Beverly,ssa,0.0156,0.9844,F
17041,"BYRON, Beverly Barton Butcher",Democrat,98,house,1932.0,Beverly,ssa,0.0156,0.9844,F
17042,"BYRON, Beverly Barton Butcher",Democrat,99,house,1932.0,Beverly,ssa,0.0156,0.9844,F
17043,"BYRON, Beverly Barton Butcher",Democrat,100,house,1932.0,Beverly,ssa,0.0156,0.9844,F
17044,"BYRON, Beverly Barton Butcher",Democrat,101,house,1932.0,Beverly,ssa,0.0156,0.9844,F
17045,"CAMPBELL, Carroll Ashmore, Jr.",Republican,96,house,1940.0,Carroll,ssa,0.8265,0.1735,M
17046,"CAMPBELL, Carroll Ashmore, Jr.",Republican,97,house,1940.0,Carroll,ssa,0.8265,0.1735,M
17047,"CAMPBELL, Carroll Ashmore, Jr.",Republican,98,house,1940.0,Carroll,ssa,0.8265,0.1735,M
17048,"CAMPBELL, Carroll Ashmore, Jr.",Republican,99,house,1940.0,Carroll,ssa,0.8265,0.1735,M
17049,"CARNEY, William",Republican,96,house,1942.0,William,ssa,0.9968,0.0032,M
17050,"GRAMM, William Philip (Phil)",Democrat,96,house,1942.0,William,ssa,0.9968,0.0032,M
17051,"CARNEY, William",Republican,97,house,1942.0,William,ssa,0.9968,0.0032,M
17052,"GRAMM, William Philip (Phil)",Democrat,97,house,1942.0,William,ssa,0.9968,0.0032,M
17053,"CARNEY, William",Republican,98,house,1942.0,William,ssa,0.9968,0.0032,M
17054,"GRAMM, William Philip (Phil)",Republican,98,house,1942.0,William,ssa,0.9968,0.0032,M
17055,"CARNEY, William",Republican,99,house,1942.0,William,ssa,0.9968,0.0032,M
17056,"CLINGER, William Floyd, Jr.",Republican,96,house,1929.0,William,ipums,0.9959,0.0041,M
17057,"DANNEMEYER, William Edwin",Republican,96,house,1929.0,William,ipums,0.9959,0.0041,M
17058,"CLINGER, William Floyd, Jr.",Republican,97,house,1929.0,William,ipums,0.9959,0.0041,M
17059,"DANNEMEYER, William Edwin",Republican,97,house,1929.0,William,ipums,0.9959,0.0041,M
17060,"CLINGER, William Floyd, Jr.",Republican,98,house,1929.0,William,ipums,0.9959,0.0041,M
17061,"DANNEMEYER, William Edwin",Republican,98,house,1929.0,William,ipums,0.9959,0.0041,M
17062,"CLINGER, William Floyd, Jr.",Republican,99,house,1929.0,William,ipums,0.9959,0.0041,M
17063,"DANNEMEYER, William Edwin",Republican,99,house,1929.0,William,ipums,0.9959,0.0041,M
17064,"CLINGER, William Floyd, Jr.",Republican,100,house,1929.0,William,ipums,0.9959,0.0041,M
17065,"DANNEMEYER, William Edwin",Republican,100,house,1929.0,William,ipums,0.9959,0.0041,M
17066,"CLINGER, William Floyd, Jr.",Republican,101,house,1929.0,William,ipums,0.9959,0.0041,M
17067,"DANNEMEYER, William Edwin",Republican,101,house,1929.0,William,ipums,0.9959,0.0041,M
17068,"COELHO, Tony",Democrat,96,house,1942.0,Tony,ssa,0.9857,0.0143,M
