,full_name,party,congress_number,chamber,DOB,first_name,method,proportion_male,proportion_female,final_gender,gender,year
5993,"SCOTT, David",D,108,house,1945.0,David,ssa,,,M,M,2003
5994,"SCOTT, Robert",D,108,house,1947.0,Robert,ssa,,,M,M,2003
5995,"SENSENBRENNER, F.",R,108,house,1943.0,F.,ssa,,,M,M,2003
5996,"SERRANO, José",D,108,house,1943.0,José,ssa,,,M,M,2003
5997,"SESSIONS, Pete",R,108,house,1955.0,Pete,ssa,,,M,M,2003
5998,"SHADEGG, John",R,108,house,1949.0,John,ssa,,,M,M,2003
5999,"SHAW, E. Clay",R,108,house,1939.0,E. Clay,ssa,,,M,M,2003
6000,"SHAYS, Christopher",R,108,house,1945.0,Christopher,ssa,,,M,M,2003
6001,"SHERMAN, Brad",D,108,house,1954.0,Brad,ssa,,,M,M,2003
6002,"SHERWOOD, Donald",R,108,house,1941.0,Donald,ssa,,,M,M,2003
6003,"SHIMKUS, John",R,108,house,1958.0,John,ssa,,,M,M,2003
6004,"SHUSTER, Bill",R,108,house,1961.0,Bill,ssa,,,M,M,2003
6005,"SIMMONS, Robert",R,108,house,1943.0,Robert,ssa,,,M,M,2003
6006,"SIMPSON, Mike",R,108,house,1950.0,Mike,ssa,,,M,M,2003
6007,"SKELTON, Ike",D,108,house,1931.0,Ike,ssa,,,M,M,2003
6008,"SLAUGHTER, Louise",D,108,house,1929.0,Louise,ipums,,,F,F,2003
6009,"SMITH, Lamar",R,108,house,1947.0,Lamar,ssa,,,M,M,2003
6010,"SMITH, Nick",R,108,house,1934.0,Nick,ssa,,,M,M,2003
6011,"SMITH, Adam",D,108,house,1965.0,Adam,ssa,,,M,M,2003
6012,"SMITH, Christopher",R,108,house,1953.0,Christopher,ssa,,,M,M,2003
6013,"SNYDER, Vic",D,108,house,1947.0,Vic,ssa,,,M,M,2003
6014,"SOLIS, Hilda",D,108,house,1957.0,Hilda,ssa,,,F,F,2003
6015,"SOUDER, Mark",R,108,house,1950.0,Mark,ssa,,,M,M,2003
6016,"SPRATT, John",D,108,house,1942.0,John,ssa,,,M,M,2003
6017,"STARK, Pete",D,108,house,1931.0,Pete,ssa,,,M,M,2003
6018,"STEARNS, Cliff",R,108,house,1941.0,Cliff,ssa,,,M,M,2003
6019,"STENHOLM, Charles",D,108,house,1938.0,Charles,ssa,,,M,M,2003
6020,"STRICKLAND, Ted",D,108,house,1941.0,Ted,ssa,,,M,M,2003
6021,"STUPAK, Bart",D,108,house,1952.0,Bart,ssa,,,M,M,2003
6022,"SULLIVAN, John",R,108,house,1965.0,John,ssa,,,M,M,2003
6023,"SWEENEY, John",R,108,house,1955.0,John,ssa,,,M,M,2003
6024,"TANCREDO, Thomas",R,108,house,1945.0,Thomas,ssa,,,M,M,2003
6025,"TANNER, John",D,108,house,1944.0,John,ssa,,,M,M,2003
6026,"TAUSCHER, Ellen",D,108,house,1951.0,Ellen,ssa,,,F,F,2003
6027,"TAUZIN, William",R,108,house,1943.0,William,ssa,,,M,M,2003
6028,"TAYLOR, Charles",R,108,house,1941.0,Charles,ssa,,,M,M,2003
6029,"TAYLOR, Gene",D,108,house,1953.0,Gene,ssa,,,M,M,2003
6030,"TERRY, Lee",R,108,house,1962.0,Lee,ssa,,,M,M,2003
6031,"THOMAS, William",R,108,house,1941.0,William,ssa,,,M,M,2003
6032,"THOMPSON, Bennie",D,108,house,1948.0,Bennie,ssa,,,M,M,2003
6033,"THOMPSON, Mike",D,108,house,1951.0,Mike,ssa,,,M,M,2003
6034,"THORNBERRY, William",R,108,house,1958.0,William,ssa,,,M,M,2003
6035,"TIAHRT, Todd",R,108,house,1951.0,Todd,ssa,,,M,M,2003
6036,"TIBERI, Pat",R,108,house,1962.0,Pat,ssa,,,M,M,2003
6037,"TIERNEY, John",D,108,house,1951.0,John,ssa,,,M,M,2003
6038,"TOOMEY, Patrick",R,108,house,1961.0,Patrick,ssa,,,M,M,2003
6039,"TOWNS, Edolphus",D,108,house,1934.0,Edolphus,ssa,,,M,M,2003
6040,"TURNER, Michael",R,108,house,1960.0,Michael,ssa,,,M,M,2003
6041,"TURNER, James",D,108,house,1946.0,James,ssa,,,M,M,2003
6042,"UDALL, Mark",D,108,house,1950.0,Mark,ssa,,,M,M,2003
6043,"UDALL, Tom",D,108,house,1948.0,Tom,ssa,,,M,M,2003
6044,"UPTON, Fred",R,108,house,1953.0,Fred,ssa,,,M,M,2003
6045,"VAN HOLLEN, Chris",D,108,house,1959.0,Chris,ssa,,,M,M,2003
6046,"VELÁZQUEZ, Nydia",D,108,house,1953.0,Nydia,ssa,,,F,F,2003
6047,"VISCLOSKY, Peter",D,108,house,1949.0,Peter,ssa,,,M,M,2003
6048,"VITTER, David",R,108,house,1961.0,David,ssa,,,M,M,2003
6049,"WALDEN, Greg",R,108,house,1957.0,Greg,ssa,,,M,M,2003
6050,"WALSH, James",R,108,house,1947.0,James,ssa,,,M,M,2003
6051,"WAMP, Zach",R,108,house,1957.0,Zach,ssa,,,M,M,2003
6052,"WATERS, Maxine",D,108,house,1938.0,Maxine,ssa,,,F,F,2003
6053,"WATSON, Diane",D,108,house,1933.0,Diane,ssa,,,F,F,2003
6054,"WATT, Melvin",D,108,house,1945.0,Melvin,ssa,,,M,M,2003
6055,"WAXMAN, Henry",D,108,house,1939.0,Henry,ssa,,,M,M,2003
6056,"WEINER, Anthony",D,108,house,1964.0,Anthony,ssa,,,M,M,2003
6057,"WELDON, David",R,108,house,1953.0,David,ssa,,,M,M,2003
6058,"WELDON, W. Curtis",R,108,house,1947.0,W. Curtis,ssa,,,M,M,2003
6059,"WELLER, Gerald",R,108,house,1957.0,Gerald,ssa,,,M,M,2003
6060,"WEXLER, Robert",D,108,house,1961.0,Robert,ssa,,,M,M,2003
6061,"WHITFIELD, Edward",R,108,house,1943.0,Edward,ssa,,,M,M,2003
6062,"WICKER, Roger",R,108,house,1951.0,Roger,ssa,,,M,M,2003
6063,"WILSON, Joe",R,108,house,1947.0,Joe,ssa,,,M,M,2003
6064,"WILSON, Heather",R,108,house,1960.0,Heather,ssa,,,F,F,2003
6065,"WOLF, Frank",R,108,house,1939.0,Frank,ssa,,,M,M,2003
6066,"WOOLSEY, Lynn",D,108,house,1937.0,Lynn,ssa,,,F,F,2003
6067,"WU, David",D,108,house,1955.0,David,ssa,,,M,M,2003
6068,"WYNN, Albert",D,108,house,1951.0,Albert,ssa,,,M,M,2003
6069,"YOUNG, C. W. Bill",R,108,house,1930.0,C. W. Bill,ssa,,,M,M,2003
6070,"YOUNG, Don",R,108,house,1933.0,Don,ssa,,,M,M,2003
6071,"AKAKA, Daniel",D,108,senate,1924.0,Daniel,ipums,,,M,M,2003
6072,"ALEXANDER, Lamar",R,108,senate,1940.0,Lamar,ssa,,,M,M,2003
6073,"ALLARD, Wayne",R,108,senate,1943.0,Wayne,ssa,,,M,M,2003
6074,"ALLEN, George",R,108,senate,1952.0,George,ssa,,,M,M,2003
6075,"BAUCUS, Max",D,108,senate,1941.0,Max,ssa,,,M,M,2003
6076,"BAYH, Evan",D,108,senate,1955.0,Evan,ssa,,,M,M,2003
6077,"BENNETT, Robert",R,108,senate,1933.0,Robert,ssa,,,M,M,2003
6078,"BIDEN, Joseph",D,108,senate,1942.0,Joseph,ssa,,,M,M,2003
6079,"BINGAMAN, Jeff",D,108,senate,1943.0,Jeff,ssa,,,M,M,2003
6080,"BOND, Christopher",R,108,senate,1939.0,Christopher,ssa,,,M,M,2003
6081,"BOXER, Barbara",D,108,senate,1940.0,Barbara,ssa,,,F,F,2003
6082,"BREAUX, John",D,108,senate,1944.0,John,ssa,,,M,M,2003
6083,"BROWNBACK, Sam",R,108,senate,1956.0,Sam,ssa,,,M,M,2003
6084,"BUNNING, Jim",R,108,senate,1931.0,Jim,ssa,,,M,M,2003
6085,"BURNS, Conrad",R,108,senate,1935.0,Conrad,ssa,,,M,M,2003
6086,"BYRD, Robert",D,108,senate,1917.0,Robert,ipums,,,M,M,2003
6087,"CAMPBELL, Ben",R,108,senate,1933.0,Ben,ssa,,,M,M,2003
6088,"CANTWELL, Maria",D,108,senate,1958.0,Maria,ssa,,,F,F,2003
6089,"CARPER, Thomas",D,108,senate,1947.0,Thomas,ssa,,,M,M,2003
6090,"CHAFEE, Lincoln",R,108,senate,1953.0,Lincoln,ssa,,,M,M,2003
6091,"CHAMBLISS, Saxby",R,108,senate,1943.0,Saxby,ssa,,,M,M,2003
6092,"CLINTON, Hillary",D,108,senate,1947.0,Hillary,ssa,,,F,F,2003
6093,"COCHRAN, Thad",R,108,senate,1937.0,Thad,ssa,,,M,M,2003
6094,"COLEMAN, Norm",R,108,senate,1949.0,Norm,ssa,,,M,M,2003
6095,"COLLINS, Susan",R,108,senate,1952.0,Susan,ssa,,,F,F,2003
6096,"CONRAD, Kent",D,108,senate,1948.0,Kent,ssa,,,M,M,2003
6097,"CORNYN, John",R,108,senate,1952.0,John,ssa,,,M,M,2003
6098,"CORZINE, Jon",D,108,senate,1947.0,Jon,ssa,,,M,M,2003
6099,"CRAIG, Larry",R,108,senate,1945.0,Larry,ssa,,,M,M,2003
6100,"CRAPO, Michael",R,108,senate,1951.0,Michael,ssa,,,M,M,2003
6101,"DASCHLE, Thomas",D,108,senate,1947.0,Thomas,ssa,,,M,M,2003
6102,"DAYTON, Mark",D,108,senate,1947.0,Mark,ssa,,,M,M,2003
6103,"DEWINE, Michael",R,108,senate,1947.0,Michael,ssa,,,M,M,2003
6104,"DODD, Christopher",D,108,senate,1944.0,Christopher,ssa,,,M,M,2003
6105,"DOLE, Elizabeth",R,108,senate,1936.0,Elizabeth,ssa,,,F,F,2003
6106,"DOMENICI, Pete",R,108,senate,1932.0,Pete,ssa,,,M,M,2003
6107,"DORGAN, Byron",D,108,senate,1942.0,Byron,ssa,,,M,M,2003
6108,"DURBIN, Richard",D,108,senate,1944.0,Richard,ssa,,,M,M,2003
6109,"EDWARDS, John",D,108,senate,1953.0,John,ssa,,,M,M,2003
6110,"ENSIGN, John",R,108,senate,1958.0,John,ssa,,,M,M,2003
6111,"ENZI, Michael",R,108,senate,1944.0,Michael,ssa,,,M,M,2003
6112,"FEINGOLD, Russ",D,108,senate,1953.0,Russ,ssa,,,M,M,2003
6113,"FEINSTEIN, Dianne",D,108,senate,1933.0,Dianne,ssa,,,F,F,2003
6114,"FITZGERALD, Peter",R,108,senate,1960.0,Peter,ssa,,,M,M,2003
6115,"FRIST, William",R,108,senate,1952.0,William,ssa,,,M,M,2003
6116,"GRAHAM, Bob",D,108,senate,1936.0,Bob,ssa,,,M,M,2003
6117,"GRAHAM, Lindsey",R,108,senate,1955.0,Lindsey,ssa,,,M,M,2003
6118,"GRASSLEY, Charles",R,108,senate,1933.0,Charles,ssa,,,M,M,2003
6119,"GREGG, Judd",R,108,senate,1947.0,Judd,ssa,,,M,M,2003
6120,"HAGEL, Chuck",R,108,senate,1946.0,Chuck,ssa,,,M,M,2003
6121,"HARKIN, Tom",D,108,senate,1939.0,Tom,ssa,,,M,M,2003
6122,"HATCH, Orrin",R,108,senate,1934.0,Orrin,ssa,,,M,M,2003
6123,"HOLLINGS, Ernest",D,108,senate,1922.0,Ernest,ipums,,,M,M,2003
6124,"HUTCHISON, Kay",R,108,senate,1943.0,Kay,ssa,,,F,F,2003
6125,"INHOFE, James",R,108,senate,1934.0,James,ssa,,,M,M,2003
6126,"INOUYE, Daniel",D,108,senate,1924.0,Daniel,ipums,,,M,M,2003
6127,"JEFFORDS, James",O,108,senate,1934.0,James,ssa,,,M,M,2003
6128,"JOHNSON, Tim",D,108,senate,1946.0,Tim,ssa,,,M,M,2003
6129,"KENNEDY, Edward",D,108,senate,1932.0,Edward,ssa,,,M,M,2003
6130,"KERRY, John",D,108,senate,1943.0,John,ssa,,,M,M,2003
6131,"KOHL, Herb",D,108,senate,1935.0,Herb,ssa,,,M,M,2003
6132,"KYL, Jon",R,108,senate,1942.0,Jon,ssa,,,M,M,2003
6133,"LANDRIEU, Mary",D,108,senate,1955.0,Mary,ssa,,,F,F,2003
6134,"LAUTENBERG, Frank",D,108,senate,1924.0,Frank,ipums,,,M,M,2003
6135,"LEAHY, Patrick",D,108,senate,1940.0,Patrick,ssa,,,M,M,2003
6136,"LEVIN, Carl",D,108,senate,1934.0,Carl,ssa,,,M,M,2003
6137,"LIEBERMAN, Joseph",D,108,senate,1942.0,Joseph,ssa,,,M,M,2003
6138,"LINCOLN, Blanche",D,108,senate,1960.0,Blanche,ssa,,,F,F,2003
6139,"LOTT, Trent",R,108,senate,1941.0,Trent,ssa,,,M,M,2003
6140,"LUGAR, Richard",R,108,senate,1932.0,Richard,ssa,,,M,M,2003
6141,"MCCAIN, John",R,108,senate,1936.0,John,ssa,,,M,M,2003
6142,"MCCONNELL, Mitch",R,108,senate,1942.0,Mitch,ssa,,,M,M,2003
6143,"MIKULSKI, Barbara",D,108,senate,1936.0,Barbara,ssa,,,F,F,2003
6144,"MILLER, Zell",D,108,senate,1932.0,Zell,ssa,,,M,M,2003
6145,"MURKOWSKI, Lisa",R,108,senate,1957.0,Lisa,ssa,,,F,F,2003
6146,"MURRAY, Patty",D,108,senate,1950.0,Patty,ssa,,,F,F,2003
6147,"NELSON, Bill",D,108,senate,1942.0,Bill,ssa,,,M,M,2003
6148,"NELSON, Ben",D,108,senate,1941.0,Ben,ssa,,,M,M,2003
6149,"NICKLES, Don",R,108,senate,1948.0,Don,ssa,,,M,M,2003
6150,"PRYOR, Mark",D,108,senate,1963.0,Mark,ssa,,,M,M,2003
6151,"REED, Jack",D,108,senate,1949.0,Jack,ssa,,,M,M,2003
6152,"REID, Harry",D,108,senate,1939.0,Harry,ssa,,,M,M,2003
6153,"ROBERTS, Pat",R,108,senate,1936.0,Pat,ssa,,,M,M,2003
6154,"ROCKEFELLER, John",D,108,senate,1937.0,John,ssa,,,M,M,2003
6155,"SANTORUM, Richard",R,108,senate,1958.0,Richard,ssa,,,M,M,2003
6156,"SARBANES, Paul",D,108,senate,1933.0,Paul,ssa,,,M,M,2003
6157,"SCHUMER, Charles",D,108,senate,1950.0,Charles,ssa,,,M,M,2003
6158,"SESSIONS, Jeff",R,108,senate,1946.0,Jeff,ssa,,,M,M,2003
6159,"SHELBY, Richard",R,108,senate,1934.0,Richard,ssa,,,M,M,2003
6160,"SMITH, Gordon",R,108,senate,1952.0,Gordon,ssa,,,M,M,2003
6161,"SNOWE, Olympia",R,108,senate,1947.0,Olympia,ssa,,,F,F,2003
6162,"SPECTER, Arlen",R,108,senate,1930.0,Arlen,ssa,,,M,M,2003
6163,"STABENOW, Debbie",D,108,senate,1950.0,Debbie,ssa,,,F,F,2003
6164,"STEVENS, Ted",R,108,senate,1923.0,Ted,ipums,,,M,M,2003
6165,"SUNUNU, John",R,108,senate,1964.0,John,ssa,,,M,M,2003
6166,"TALENT, James",R,108,senate,1956.0,James,ssa,,,M,M,2003
6167,"THOMAS, Craig",R,108,senate,1933.0,Craig,ssa,,,M,M,2003
6168,"VOINOVICH, George",R,108,senate,1936.0,George,ssa,,,M,M,2003
6169,"WARNER, John",R,108,senate,1927.0,John,ipums,,,M,M,2003
6170,"WYDEN, Ron",D,108,senate,1949.0,Ron,ssa,,,M,M,2003
6171,"ABERCROMBIE, Neil",D,109,house,1938.0,Neil,ssa,,,M,M,2005
6172,"ACKERMAN, Gary",D,109,house,1942.0,Gary,ssa,,,M,M,2005
6173,"ADERHOLT, Robert",R,109,house,1965.0,Robert,ssa,,,M,M,2005
6174,"AKIN, Todd",R,109,house,1947.0,Todd,ssa,,,M,M,2005
6175,"ALEXANDER, Rodney",R,109,house,1946.0,Rodney,ssa,,,M,M,2005
6176,"ALLEN, Thomas",D,109,house,1945.0,Thomas,ssa,,,M,M,2005
6177,"ANDREWS, Robert",D,109,house,1957.0,Robert,ssa,,,M,M,2005
6178,"BACA, Joe",D,109,house,1947.0,Joe,ssa,,,M,M,2005
6179,"BACHUS, Spencer",R,109,house,1947.0,Spencer,ssa,,,M,M,2005
6180,"BAIRD, Brian",D,109,house,1956.0,Brian,ssa,,,M,M,2005
6181,"BAKER, Richard",R,109,house,1948.0,Richard,ssa,,,M,M,2005
6182,"BALDWIN, Tammy",D,109,house,1962.0,Tammy,ssa,,,F,F,2005
6183,"BARRETT, J.",R,109,house,1961.0,J.,ssa,,,M,M,2005
6184,"BARROW, John",D,109,house,1955.0,John,ssa,,,M,M,2005
6185,"BARTLETT, Roscoe",R,109,house,1926.0,Roscoe,ipums,,,M,M,2005
6186,"BARTON, Joe",R,109,house,1949.0,Joe,ssa,,,M,M,2005
6187,"BASS, Charles",R,109,house,1952.0,Charles,ssa,,,M,M,2005
6188,"BEAN, Melissa",D,109,house,1962.0,Melissa,ssa,,,F,F,2005
6189,"BEAUPREZ, Bob",R,109,house,1948.0,Bob,ssa,,,M,M,2005
6190,"BECERRA, Xavier",D,109,house,1958.0,Xavier,ssa,,,M,M,2005
6191,"BERKLEY, Shelley",D,109,house,1951.0,Shelley,ssa,,,F,F,2005
6192,"BERMAN, Howard",D,109,house,1941.0,Howard,ssa,,,M,M,2005
6193,"BERRY, Marion",D,109,house,1942.0,Marion,ssa,,,M,M,2005
6194,"BIGGERT, Judy",R,109,house,1937.0,Judy,ssa,,,F,F,2005
6195,"BILBRAY, Brian",R,109,house,1951.0,Brian,ssa,,,M,M,2005
6196,"BILIRAKIS, Michael",R,109,house,1930.0,Michael,ssa,,,M,M,2005
6197,"BISHOP, Rob",R,109,house,1951.0,Rob,ssa,,,M,M,2005
6198,"BISHOP, Timothy",D,109,house,1950.0,Timothy,ssa,,,M,M,2005
6199,"BISHOP, Sanford",D,109,house,1947.0,Sanford,ssa,,,M,M,2005
6200,"BLACKBURN, Marsha",R,109,house,1952.0,Marsha,ssa,,,F,F,2005
6201,"BLUMENAUER, Earl",D,109,house,1948.0,Earl,ssa,,,M,M,2005
6202,"BLUNT, Roy",R,109,house,1950.0,Roy,ssa,,,M,M,2005
6203,"BOEHLERT, Sherwood",R,109,house,1936.0,Sherwood,ssa,,,M,M,2005
6204,"BOEHNER, John",R,109,house,1949.0,John,ssa,,,M,M,2005
6205,"BONILLA, Henry",R,109,house,1954.0,Henry,ssa,,,M,M,2005
6206,"BONNER, Jo",R,109,house,1959.0,Jo,ssa,,,M,M,2005
6207,"BONO MACK, Mary",R,109,house,1961.0,Mary,ssa,,,F,F,2005
6208,"BOOZMAN, John",R,109,house,1950.0,John,ssa,,,M,M,2005
6209,"BORDALLO, Madeleine",D,109,house,1933.0,Madeleine,ssa,,,F,F,2005
6210,"BOREN, Dan",D,109,house,1973.0,Dan,ssa,,,M,M,2005
6211,"BOSWELL, Leonard",D,109,house,1934.0,Leonard,ssa,,,M,M,2005
6212,"BOUCHER, Rick",D,109,house,1946.0,Rick,ssa,,,M,M,2005
6213,"BOUSTANY, Charles",R,109,house,1956.0,Charles,ssa,,,M,M,2005
6214,"BOYD, Allen",D,109,house,1945.0,Allen,ssa,,,M,M,2005
6215,"BRADLEY, Jeb",R,109,house,1952.0,Jeb,ssa,,,M,M,2005
6216,"BRADY, Robert",D,109,house,1945.0,Robert,ssa,,,M,M,2005
6217,"BRADY, Kevin",R,109,house,1955.0,Kevin,ssa,,,M,M,2005
6218,"BROWN, Corrine",D,109,house,1946.0,Corrine,ssa,,,F,F,2005
6219,"BROWN, Henry",R,109,house,1935.0,Henry,ssa,,,M,M,2005
6220,"BROWN, Sherrod",D,109,house,1952.0,Sherrod,ssa,,,M,M,2005
6221,"BROWN-WAITE, Ginny",R,109,house,1943.0,Ginny,ssa,,,F,F,2005
6222,"BURGESS, Michael",R,109,house,1950.0,Michael,ssa,,,M,M,2005
6223,"BURTON, Dan",R,109,house,1938.0,Dan,ssa,,,M,M,2005
6224,"BUTTERFIELD, G.",D,109,house,1947.0,G.,ssa,,,M,M,2005
6225,"BUYER, Steve",R,109,house,1958.0,Steve,ssa,,,M,M,2005
6226,"CALVERT, Ken",R,109,house,1953.0,Ken,ssa,,,M,M,2005
6227,"CAMP, Dave",R,109,house,1953.0,Dave,ssa,,,M,M,2005
6228,"CAMPBELL, John",R,109,house,1955.0,John,ssa,,,M,M,2005
6229,"CANNON, Christopher",R,109,house,1950.0,Christopher,ssa,,,M,M,2005
6230,"CANTOR, Eric",R,109,house,1963.0,Eric,ssa,,,M,M,2005
6231,"CAPITO, Shelley",R,109,house,1953.0,Shelley,ssa,,,F,F,2005
6232,"CAPPS, Lois",D,109,house,1938.0,Lois,ssa,,,F,F,2005
6233,"CAPUANO, Michael",D,109,house,1952.0,Michael,ssa,,,M,M,2005
6234,"CARDIN, Benjamin",D,109,house,1943.0,Benjamin,ssa,,,M,M,2005
6235,"CARDOZA, Dennis",D,109,house,1959.0,Dennis,ssa,,,M,M,2005
6236,"CARNAHAN, Russ",D,109,house,1958.0,Russ,ssa,,,M,M,2005
6237,"CARSON, Julia",D,109,house,1938.0,Julia,ssa,,,F,F,2005
6238,"CARTER, John",R,109,house,1941.0,John,ssa,,,M,M,2005
6239,"CASE, Ed",D,109,house,1952.0,Ed,ssa,,,M,M,2005
6240,"CASTLE, Michael",R,109,house,1939.0,Michael,ssa,,,M,M,2005
6241,"CHABOT, Steven",R,109,house,1953.0,Steven,ssa,,,M,M,2005
6242,"CHANDLER, Ben",D,109,house,1959.0,Ben,ssa,,,M,M,2005
6243,"CHOCOLA, Chris",R,109,house,1962.0,Chris,ssa,,,M,M,2005
6244,"CHRISTENSEN, Donna",D,109,house,1945.0,Donna,ssa,,,F,F,2005
6245,"CLAY, William",D,109,house,1956.0,William,ssa,,,M,M,2005
6246,"CLEAVER, Emanuel",D,109,house,1944.0,Emanuel,ssa,,,M,M,2005
6247,"CLYBURN, James",D,109,house,1940.0,James,ssa,,,M,M,2005
6248,"COBLE, Howard",R,109,house,1931.0,Howard,ssa,,,M,M,2005
6249,"COLE, Tom",R,109,house,1949.0,Tom,ssa,,,M,M,2005
6250,"CONAWAY, K.",R,109,house,1948.0,K.,ssa,,,M,M,2005
6251,"CONYERS, John",D,109,house,1929.0,John,ipums,,,M,M,2005
6252,"COOPER, Jim",D,109,house,1954.0,Jim,ssa,,,M,M,2005
6253,"COSTA, Jim",D,109,house,1952.0,Jim,ssa,,,M,M,2005
6254,"COSTELLO, Jerry",D,109,house,1949.0,Jerry,ssa,,,M,M,2005
6255,"COX, Christopher",R,109,house,1952.0,Christopher,ssa,,,M,M,2005
6256,"CRAMER, Robert",D,109,house,1947.0,Robert,ssa,,,M,M,2005
6257,"CRENSHAW, Ander",R,109,house,1944.0,Ander,ssa,,,M,M,2005
6258,"CROWLEY, Joseph",D,109,house,1962.0,Joseph,ssa,,,M,M,2005
6259,"CUBIN, Barbara",R,109,house,1946.0,Barbara,ssa,,,F,F,2005
6260,"CUELLAR, Henry",D,109,house,1955.0,Henry,ssa,,,M,M,2005
6261,"CULBERSON, John",R,109,house,1956.0,John,ssa,,,M,M,2005
6262,"CUMMINGS, Elijah",D,109,house,1951.0,Elijah,ssa,,,M,M,2005
6263,"CUNNINGHAM, Randy",R,109,house,1941.0,Randy,ssa,,,M,M,2005
6264,"DAVIS, Susan",D,109,house,1944.0,Susan,ssa,,,F,F,2005
6265,"DAVIS, Danny",D,109,house,1941.0,Danny,ssa,,,M,M,2005
6266,"DAVIS, Lincoln",D,109,house,1943.0,Lincoln,ssa,,,M,M,2005
6267,"DAVIS, James",D,109,house,1957.0,James,ssa,,,M,M,2005
6268,"DAVIS, Thomas",R,109,house,1949.0,Thomas,ssa,,,M,M,2005
6269,"DAVIS, Artur",D,109,house,1967.0,Artur,ssa,,,M,M,2005
6270,"DAVIS, Geoff",R,109,house,1958.0,Geoff,ssa,,,M,M,2005
6271,"DAVIS, Jo Ann",R,109,house,1950.0,Jo Ann,ssa,,,F,F,2005
6272,"DEAL, Nathan",R,109,house,1942.0,Nathan,ssa,,,M,M,2005
6273,"DEFAZIO, Peter",D,109,house,1947.0,Peter,ssa,,,M,M,2005
6274,"DEGETTE, Diana",D,109,house,1957.0,Diana,ssa,,,F,F,2005
6275,"DELAHUNT, Bill",D,109,house,1941.0,Bill,ssa,,,M,M,2005
6276,"DELAURO, Rosa",D,109,house,1943.0,Rosa,ssa,,,F,F,2005
6277,"DELAY, Thomas",R,109,house,1947.0,Thomas,ssa,,,M,M,2005
6278,"DENT, Charlie",R,109,house,1960.0,Charlie,ssa,,,M,M,2005
6279,"DIAZ-BALART, Lincoln",R,109,house,1954.0,Lincoln,ssa,,,M,M,2005
6280,"DIAZ-BALART, Mario",R,109,house,1961.0,Mario,ssa,,,M,M,2005
6281,"DICKS, Norman",D,109,house,1940.0,Norman,ssa,,,M,M,2005
6282,"DINGELL, John",D,109,house,1926.0,John,ipums,,,M,M,2005
6283,"DOGGETT, Lloyd",D,109,house,1946.0,Lloyd,ssa,,,M,M,2005
6284,"DOOLITTLE, John",R,109,house,1950.0,John,ssa,,,M,M,2005
6285,"DOYLE, Mike",D,109,house,1953.0,Mike,ssa,,,M,M,2005
6286,"DRAKE, Thelma",R,109,house,1949.0,Thelma,ssa,,,F,F,2005
6287,"DREIER, David",R,109,house,1952.0,David,ssa,,,M,M,2005
6288,"DUNCAN, John",R,109,house,1947.0,John,ssa,,,M,M,2005
6289,"EDWARDS, Chet",D,109,house,1951.0,Chet,ssa,,,M,M,2005
6290,"EHLERS, Vernon",R,109,house,1934.0,Vernon,ssa,,,M,M,2005
6291,"EMANUEL, Rahm",D,109,house,1959.0,Rahm,ssa,,,M,M,2005
6292,"EMERSON, Jo Ann",R,109,house,1950.0,Jo Ann,ssa,,,F,F,2005
6293,"ENGEL, Eliot",D,109,house,1947.0,Eliot,ssa,,,M,M,2005
6294,"ENGLISH, Phil",R,109,house,1956.0,Phil,ssa,,,M,M,2005
6295,"ESHOO, Anna",D,109,house,1942.0,Anna,ssa,,,F,F,2005
6296,"ETHERIDGE, Bob",D,109,house,1941.0,Bob,ssa,,,M,M,2005
6297,"EVANS, Lane",D,109,house,1951.0,Lane,ssa,,,M,M,2005
6298,"EVERETT, Terry",R,109,house,1937.0,Terry,ssa,,,M,M,2005
6299,"FALEOMAVAEGA, Eni",D,109,house,1943.0,Eni,ssa,,,M,M,2005
6300,"FARR, Sam",D,109,house,1941.0,Sam,ssa,,,M,M,2005
6301,"FATTAH, Chaka",D,109,house,1956.0,Chaka,ssa,,,M,M,2005
6302,"FEENEY, Tom",R,109,house,1958.0,Tom,ssa,,,M,M,2005
6303,"FERGUSON, Michael",R,109,house,1970.0,Michael,ssa,,,M,M,2005
6304,"FILNER, Bob",D,109,house,1942.0,Bob,ssa,,,M,M,2005
6305,"FITZPATRICK, Michael",R,109,house,1963.0,Michael,ssa,,,M,M,2005
6306,"FLAKE, Jeff",R,109,house,1962.0,Jeff,ssa,,,M,M,2005
6307,"FOLEY, Mark",R,109,house,1954.0,Mark,ssa,,,M,M,2005
6308,"FORBES, J.",R,109,house,1952.0,J.,ssa,,,M,M,2005
6309,"FORD, Harold",D,109,house,1970.0,Harold,ssa,,,M,M,2005
6310,"FORTENBERRY, Jeff",R,109,house,1960.0,Jeff,ssa,,,M,M,2005
6311,"FORTUNO, Luis",R,109,house,1960.0,Luis,ssa,,,M,M,2005
6312,"FOSSELLA, Vito",R,109,house,1965.0,Vito,ssa,,,M,M,2005
6313,"FOXX, Virginia",R,109,house,1943.0,Virginia,ssa,,,F,F,2005
6314,"FRANK, Barney",D,109,house,1940.0,Barney,ssa,,,M,M,2005
6315,"FRANKS, Trent",R,109,house,1957.0,Trent,ssa,,,M,M,2005
6316,"FRELINGHUYSEN, Rodney",R,109,house,1946.0,Rodney,ssa,,,M,M,2005
6317,"GALLEGLY, Elton",R,109,house,1944.0,Elton,ssa,,,M,M,2005
